"관리기관명",소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치년월,관리기관전화번호,위도,경도,데이터기준일자
"서울특별시 은평구청",서울특별시 은평구 진관3로 73-17 서울은빛초교 정문 옆,서울특별시 은평구 진관동 55-6 서울은빛 초등학교 정문 옆,생활방범,1,200,360도 전방면,30,2015-12,02-351-6383,37.642513,126.918519,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 연서로 415 서울은평노인목지관 입구,서울특별시 은평구 진관동 156-6 서울은평노인복지관 입구,생활방범,1,200,360도 전방면,30,2016-12,02-351-6383,37.632017,126.931155,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 통일로 1152,서울특별시 은평구 진관동 75-12 유수지 관리 사무소 옆,생활방범,3,200,360도 전방면,30,2015-12,02-351-6383,37.644910,126.913160,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 진관3로 20 앞 사거리,서울특별시 은평구 진관동 69 앞 사거리,생활방범,3,200,360도 전방면,30,2015-12,02-351-6383,37.639044,126.918777,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 진관3로 46 은평제일교회 앞,서울특별시 은평구 진관동 산100-49 은평제일교회 앞,생활방범,1,200,360도 전방면,30,2015-12,02-351-6383,37.640350,126.921065,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 진관4로 100,서울특별시 은평구 진관동 창릉천변 1 - 611동 앞,생활방범,1,200,360도 전방면,30,2015-12,02-351-6383,37.650267,126.932230,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 진관4로 107,서울특별시 은평구 진관동 창릉천변 2 - 616동 앞,생활방범,1,200,360도 전방면,30,2015-12,02-351-6383,37.650355,126.930875,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 진관4로 107,서울특별시 은평구 진관동 창릉천변 3 - 618동 앞,생활방범,1,200,360도 전방면,30,2015-12,02-351-6383,37.649676,126.929194,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 진관4로 87,서울특별시 은평구 진관동 창릉천변 4 - 627동 앞,생활방범,1,200,360도 전방면,30,2015-12,02-351-6383,37.648444,126.927361,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 진관4로 87,서울특별시 은평구 진관동 창릉천변 5 - 704동 앞,생활방범,1,200,360도 전방면,30,2015-12,02-351-6383,37.647700,126.926406,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 진관4로 37,서울특별시 은평구 진관동 창릉천변 6 - 805동 앞,생활방범,1,200,360도 전방면,30,2015-12,02-351-6383,37.645711,126.923649,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 북한산로 71,서울특별시 은평구 진관동 창릉천변 7 - 928동 앞,생활방범,1,200,360도 전방면,30,2015-12,02-351-6383,37.645326,126.920757,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 진관3로 15-45,서울특별시 은평구 진관동 창릉천변 8 - 1018동 앞,생활방범,1,200,360도 전방면,30,2015-12,02-351-6383,37.644842,126.916090,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 북한산로 2,서울특별시 은평구 진관동 72-6 통일로 및 유수지 접경부,생활방범,3,200,360도 전방면,30,2015-12,02-351-6383,37.643342,126.914544,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 연서로 메뚜기다리 옆,서울특별시 은평구 진관동 159-21 폭포 공원내,생활방범,3,200,360도 전방면,30,2016-12,02-351-6383,37.628904,126.930156,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 연서로44길 7 422동 맞은편(고정),서울특별시 은평구 진관동 153-11 422동 옆 (고정),생활방범,1,200,180도,30,2016-12,02-351-6383,37.628309,126.932365,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 연서로44길 30 423동 옆(고정),서울특별시 은평구 진관동 산109-20 423동 옆 (고정),생활방범,1,200,180도,30,2016-12,02-351-6383,37.627002,126.933983,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 연서로44길 55 426동 앞 삼거리,서울특별시 은평구 진관동 산109-17 426동 앞 삼거리,생활방범,3,200,360도 전방면,30,2016-12,02-351-6383,37.627800,126.935347,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 연서로44길 55 4727동 앞(고정),서울특별시 은평구 진관동 151-24 427동 앞 (고정),생활방범,1,200,180도,30,2016-12,02-351-6383,37.628029,126.936556,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 갈현로3나길 6,서울특별시 은평구 신사동 270-45,생활방범,6,200,360도 전방면,30,2013-12,02-351-6383,37.601140,126.906533,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 갈현로27길 44-8,서울특별시 은평구 갈현동 228-73 등산로,다목적,5,200,360도 전방면,30,2014-12,02-351-6383,37.620991,126.911156,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 갈현로27길 44-8,서울특별시 은평구 갈현동 228-73 삼거리,다목적,4,200,360도 전방면,30,2014-12,02-351-6383,37.620070,126.910953,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 갈현로15길 53,서울특별시 은평구 구산동 산37-3 산책로,다목적,2,200,180도,30,2014-12,02-351-6383,37.611667,126.906851,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 갈현로15길 53,서울특별시 은평구 구산동 산37-3 삼거리,다목적,2,200,180도,30,2014-12,02-351-6383,37.611208,126.905981,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 불광로10길 8,서울특별시 은평구 불광동 12-15,다목적,3,200,360도 전방면,30,2014-12,02-351-6383,37.616660,126.933261,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 불광로10길 8,서울특별시 은평구 불광동 12-15,다목적,1,200,180도,30,2014-12,02-351-6383,37.616504,126.933247,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 불광로14길 13,서울특별시 은평구 불광동 19-1,다목적,4,200,360도 전방면,30,2014-12,02-351-6383,37.619990,126.933130,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 불광로 169,서울특별시 은평구 불광동 191-8,다목적,3,200,360도 전방면,30,2014-12,02-351-6383,37.621343,126.931543,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 불광로 169,서울특별시 은평구 불광동 191-8,다목적,1,200,180도,30,2014-12,02-351-6383,37.621580,126.931457,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 통일로68길 15,서울특별시 은평구 불광동 270,다목적,4,200,360도 전방면,30,2014-12,02-351-6383,37.612778,126.930428,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 통일로66길 4-1,서울특별시 은평구 불광동 281-154,다목적,3,200,360도 전방면,30,2014-12,02-351-6383,37.610322,126.930759,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 통일로72길 7,서울특별시 은평구 불광동 290-73,다목적,4,200,360도 전방면,30,2014-12,02-351-6383,37.616451,126.924808,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 진흥로15길 22-15,서울특별시 은평구 불광동 600-12,다목적,5,200,360도 전방면,30,2014-12,02-351-6383,37.611431,126.932691,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 불광로8길 4,서울특별시 은평구 불광동 8-12,다목적,4,200,360도 전방면,30,2014-12,02-351-6383,37.615786,126.933488,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 은평터널로 182-47,서울특별시 은평구 신사동 200-109,다목적,4,200,360도 전방면,30,2014-12,02-351-6383,37.594424,126.909792,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 은평터널로13길 4,서울특별시 은평구 신사동 226-5,다목적,5,200,360도 전방면,30,2014-12,02-351-6383,37.595784,126.908499,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 은평터널로7길 45-1,서울특별시 은평구 신사동 300-105,다목적,4,200,360도 전방면,30,2014-12,02-351-6383,37.592969,126.901352,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 은평터널로 192-7,서울특별시 은평구 신사동 40-26,다목적,3,200,360도 전방면,30,2014-12,02-351-6383,37.595454,126.909391,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 은평터널로 192-7,서울특별시 은평구 신사동 40-26,다목적,2,200,180도,30,2014-12,02-351-6383,37.595293,126.909219,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 갈현로15길 53,서울특별시 은평구 구산동 산37-3 등산로,생활방범,4,200,360도 전방면,30,2014-12,02-351-6383,37.611312,126.905628,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 은평터널로 146-20,서울특별시 은평구 신사동 178-8 고정,생활방범,2,200,180도,30,2013-12,02-351-6383,37.590820,126.906360,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 은평터널로9길 21,서울특별시 은평구 신사동 237-469,생활방범,5,200,360도 전방면,30,2013-12,02-351-6383,37.594093,126.905577,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 은평터널로5길 14,서울특별시 은평구 신사동 303-4,생활방범,4,200,360도 전방면,30,2013-12,02-351-6383,37.591794,126.904466,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 응암로11길 15,서울특별시 은평구 응암동 592-3,생활방범,2,200,180도,30,2014-12,02-351-6383,37.588775,126.915149,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 응암로11길 11,서울특별시 은평구 응암동 597-26,생활방범,2,200,180도,30,2014-12,02-351-6383,37.588591,126.915392,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 응암로11길 3,서울특별시 은평구 응암동 598-27,생활방범,2,200,180도,30,2014-12,02-351-6383,37.588262,126.916459,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 은평터널로 164,서울특별시 은평구 신사동 359 신사현대1차APT입구,시설물관리,1,200,360도 전방면,30,2014-12,02-351-7943,37.593170,126.907583,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 은평터널로 164 현대1차APT상가옆 공원앞,서울특별시 은평구 신사동 200-170 공원앞,시설물관리,1,200,360도 전방면,30,2014-12,02-351-7943,37.593973,126.908114,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 연서로50길 7-12,서울특별시 은평구 진관동 127-27,생활방범,5,200,360도 전방면,30,2014-12,02-351-6383,37.642710,126.939764,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 진관길 11-3,서울특별시 은평구 진관동 130-20,생활방범,4,200,360도 전방면,30,2014-12,02-351-6383,37.641661,126.938951,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 통일로85길 6,서울특별시 은평구 갈현동 393-13,교통단속,1,200,360도 전방면,30,2016-03,02-351-7801,37.622177,126.918998,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 통일로 855-20,서울특별시 은평구 갈현동 396-17,교통단속,1,200,360도 전방면,30,2015-11,02-351-7801,37.619449,126.919876,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 통일로 855-20,서울특별시 은평구 갈현동 396-17,생활방범,2,200,180도,30,2017-06,02-351-6383,37.619449,126.919876,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 통일로83길 7,서울특별시 은평구 갈현동 403-1,교통단속,1,200,360도 전방면,30,2015-01,02-351-7801,37.620899,126.919152,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 통일로83길 7,서울특별시 은평구 갈현동 403-1,생활방범,2,200,180도,30,2017-06,02-351-6383,37.620899,126.919152,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 갈현로 326-1,서울특별시 은평구 갈현동 419-3,교통단속,1,200,360도 전방면,30,2016-12,02-351-7801,37.625668,126.918165,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 갈현로 267,서울특별시 은평구 갈현동 433-2,교통단속,1,200,360도 전방면,30,2016-12,02-351-7801,37.620715,126.916359,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 갈현로 299,서울특별시 은평구 갈현동 436-15,교통단속,1,200,360도 전방면,30,2016-03,02-351-7801,37.623426,126.916923,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 연서로 175,서울특별시 은평구 갈현동 462-54,교통단속,1,200,360도 전방면,30,2016-12,02-351-7801,37.614458,126.917583,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 서오릉로 160,서울특별시 은평구 갈현동 468-3,교통단속,1,200,360도 전방면,30,2016-03,02-351-7801,37.612480,126.915480,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 갈현로 192,서울특별시 은평구 갈현동 497-1,교통단속,1,200,360도 전방면,30,2007-12,02-351-7801,37.614821,126.912751,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 연서로 129,서울특별시 은평구 구산동 1-15,다목적,1,200,360도 전방면,30,2015-08,02-351-7801,37.610084,126.916537,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 연서로 129,서울특별시 은평구 구산동 1-15,다목적,3,200,180도,30,2015-08,02-351-6383,37.610084,126.916537,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 갈현로 139,서울특별시 은평구 구산동 15-38,교통단속,1,200,360도 전방면,30,2007-12,02-351-7801,37.610421,126.911057,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 서오릉로 177,서울특별시 은평구 구산동 199-1,교통단속,1,200,360도 전방면,30,2017-06,02-351-7801,37.612850,126.913672,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 서오릉로 211,서울특별시 은평구 구산동 202-1,교통단속,1,200,360도 전방면,30,2015-09,02-351-7801,37.614129,126.910184,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 연서로 107,서울특별시 은평구 구산동 222,교통단속,1,200,360도 전방면,30,2017-06,02-351-7801,37.609130,126.915795,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 진흥로 150,서울특별시 은평구 녹번동 131-154,교통단속,1,200,360도 전방면,30,2016-07,02-351-7801,37.608706,126.926617,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 진흥로 150,서울특별시 은평구 녹번동 131-154,생활방범,2,200,180도,30,2017-06,02-351-6383,37.608706,126.926617,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 진흥로 74-1,서울특별시 은평구 녹번동 162-31,교통단속,1,200,360도 전방면,30,2015-11,02-351-7801,37.603365,126.921632,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 서오릉로 112,서울특별시 은평구 대조동 172-55,교통단속,1,200,360도 전방면,30,2016-12,02-351-7801,37.609831,126.919774,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 연서로 202,서울특별시 은평구 대조동 199-3,교통단속,1,200,360도 전방면,30,2016-03,02-351-7801,37.616571,126.919137,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 서오릉로 140,서울특별시 은평구 대조동 224-24,교통단속,1,200,360도 전방면,30,2016-03,02-351-7801,37.611289,126.917430,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 서오릉로 140,서울특별시 은평구 대조동 224-24,생활방범,2,200,180도,30,2017-06,02-351-6383,37.611289,126.917430,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 연서로 150,서울특별시 은평구 대조동 224-3,교통단속,1,200,360도 전방면,30,2016-12,02-351-7801,37.612133,126.917599,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 진흥로 121,서울특별시 은평구 대조동 43-8,교통단속,1,200,360도 전방면,30,2016-03,02-351-7801,37.607353,126.923474,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 역말로 134,서울특별시 은평구 대조동 89-195,교통단속,1,41,360도 전방면,30,2008-12,02-351-7801,37.610959,126.921861,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 연서로 313-1,서울특별시 은평구 불광동 104-43,교통단속,1,41,360도 전방면,30,2009-12,02-351-7801,37.623460,126.927585,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 연서로 252,서울특별시 은평구 불광동 309,교통단속,1,200,360도 전방면,30,2016-12,02-351-7801,37.619613,126.922992,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 통일로 850,서울특별시 은평구 불광동 310-107 (불광동 310-94 앞),교통단속,1,200,360도 전방면,30,2016-12,02-351-7801,37.619032,126.921572,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 통일로 850,서울특별시 은평구 불광동 310-107 (불광동 310-94 앞),생활방범,2,200,180도,30,2017-06,02-351-6383,37.619032,126.921572,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 연서로 275-1,서울특별시 은평구 불광동 357-13,교통단속,1,200,360도 전방면,30,2016-12,02-351-7801,37.620736,126.924778,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 연서로 292,서울특별시 은평구 불광동 423,다목적,1,200,360도 전방면,30,2009-12,02-351-7801,37.621533,126.926581,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 연서로 292,서울특별시 은평구 불광동 423,다목적,4,200,180도,30,2015-08,02-351-6383,37.621533,126.926581,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 연서로43가길 1,서울특별시 은평구 불광동 76-21 (불광동 61-2 앞),교통단속,1,130,360도 전방면,30,2013-12,02-351-7801,37.626029,126.927683,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 갈현로 11,서울특별시 은평구 신사동 17-1,교통단속,1,200,360도 전방면,30,2016-12,02-351-7801,37.598854,126.910091,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 갈현로 11,서울특별시 은평구 신사동 17-1,생활방범,2,200,180도,30,2017-06,02-351-6383,37.598854,126.910091,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 연서로4길 2,서울특별시 은평구 역촌동 36-4,다목적,1,200,360도 전방면,30,2015-08,02-351-7801,37.602369,126.916010,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 연서로4길 2,서울특별시 은평구 역촌동 36-4,다목적,3,200,180도,30,2015-08,02-351-6383,37.602369,126.916010,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 진흥로1길 24,서울특별시 은평구 역촌동 37-17 (역촌동 40-9 앞),다목적,1,41,360도 전방면,30,2015-12,02-351-6383,37.602593,126.918628,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 진흥로1길 14,서울특별시 은평구 역촌동 41-16,다목적,1,41,360도 전방면,30,2015-12,02-351-6383,37.601542,126.918665,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 진흥로 45,서울특별시 은평구 역촌동 42-40,교통단속,1,200,360도 전방면,30,2016-12,02-351-7801,37.601062,126.919863,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 갈현로 108,서울특별시 은평구 역촌동 49-15,교통단속,1,200,360도 전방면,30,2007-12,02-351-7801,37.607950,126.910697,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 연서로 55,서울특별시 은평구 역촌동 63-1,교통단속,1,200,360도 전방면,30,2017-06,02-351-7801,37.604594,126.915381,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 갈현로 55,서울특별시 은평구 역촌동 78-10,교통단속,1,200,360도 전방면,30,2007-12,02-351-7801,37.602713,126.910271,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 연서로 17,서울특별시 은평구 역촌동 85-1,다목적,1,200,360도 전방면,30,2015-08,02-351-7801,37.601230,126.915820,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 연서로 17,서울특별시 은평구 역촌동 85-1,다목적,3,200,180도,30,2015-08,02-351-6383,37.601230,126.915820,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 연서로 84,서울특별시 은평구 역촌동 9-37,다목적,1,200,360도 전방면,30,2015-08,02-351-7801,37.607336,126.915423,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 은평로8길 39 맞은편,서울특별시 은평구 응암동 116-30 (응암동 117-22맞은편),다목적,1,130,360도 전방면,30,2013-12,02-351-7801,37.597036,126.918811,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 은평로8길 39 맞은편,서울특별시 은평구 응암동 116-30 (응암동 117-22맞은편),다목적,3,200,180도,30,2015-08,02-351-6383,37.597036,126.918811,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 가좌로 334,서울특별시 은평구 신사동19-145,교통단속,1,200,360도 전방면,30,2016-12,02-351-7801,37.596799,126.908492,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 응암로 220,서울특별시 은평구 응암동 576-32,교통단속,1,200,360도 전방면,30,2016-03,02-351-7801,37.591437,126.917688,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 응암로 243,서울특별시 은평구 응암동 578-98,교통단속,1,200,360도 전방면,30,2015-09,02-351-7801,37.593653,126.917867,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 응암로 243,서울특별시 은평구 응암동 578-98,생활방범,2,200,180도,30,2017-06,02-351-6383,37.593653,126.917867,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 불광천길 326,서울특별시 은평구 응암동 592-88 (응암동 592-66 와산교옆),교통단속,1,200,360도 전방면,30,2016-12,02-351-7801,37.588617,126.913838,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 불광천길 326,서울특별시 은평구 응암동 592-88 (응암동 592-66 와산교옆),생활방범,2,200,180도,30,2017-06,02-351-6383,37.588617,126.913838,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 응암로11길 3,서울특별시 은평구 응암동 598-26,교통단속,1,200,360도 전방면,30,2015-08,02-351-7801,37.588022,126.916605,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 은평로 85,서울특별시 은평구 응암동 91-8,교통단속,1,200,360도 전방면,30,2016-03,02-351-7801,37.599264,126.916498,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 은평로 85,서울특별시 은평구 응암동 91-8,생활방범,2,200,180도,30,2017-06,02-351-6383,37.599264,126.916498,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 증산서길 58,서울특별시 은평구 증산동 184-14,교통단속,1,130,360도 전방면,30,2013-12,02-351-7801,37.581772,126.904878,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 진관2로 111-7,서울특별시 은평구 진과동 센트레빌 208동옆 사거리,교통단속,1,41,360도 전방면,30,2010-12,02-351-7801,37.634217,126.930026,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 진관1로 21-10 128동 앞 사거리,서울특별시 은평구 진관동 87-25 128동 앞 사거리,교통단속,1,200,360도 전방면,30,2016-07,02-351-7801,37.634449,126.919126,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 진관2로 15-25 건너편,서울특별시 은평구 진관동 66-29 구파발역1번출구 인근,교통단속,1,200,360도 전방면,30,2016-07,02-351-7801,37.637520,126.918880,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 진관3로 20 앞 사거리,서울특별시 은평구 진관동 69 앞 사거리,교통단속,1,200,360도 전방면,30,2016-12,02-351-7801,37.639044,126.918777,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 서오릉로 88,서울특별시 은평구 대조동 179-6,교통단속,1,200,360도 전방면,30,2016-06,02-351-7801,37.608099,126.921481,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 진관2로 77 205동 앞 사거리,서울특별시 은평구 진관동 191-6 205동 앞 사거리,교통단속,1,200,360도 전방면,30,2016-07,02-351-7801,37.634875,126.926942,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 진관4로 37,서울특별시 은평구 진관동 롯데캐슬 801동,교통단속,1,200,360도 전방면,30,2016-03,02-351-7801,37.645090,126.926230,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 진관4로 37,서울특별시 은평구 진관동 롯데캐슬 804동,교통단속,1,41,360도 전방면,30,2008-12,02-351-7801,37.645900,126.924280,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 응암로 305,서울특별시 은평구 응암동 109-22 드림캐시아주상복합 앞,교통단속,1,200,360도 전방면,30,2016-12,02-351-7801,37.598686,126.920995,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 진관3로 70,서울특별시 은평구 진관동 롯데캐슬 822동,교통단속,1,200,360도 전방면,30,2015-08,02-351-7801,37.643008,126.921596,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 진관4로 17,서울특별시 은평구 진관동 삼환나우빌 810동,교통단속,1,200,360도 전방면,30,2017-06,02-351-7801,37.643660,126.924300,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 진관2로 60,서울특별시 은평구 진관동 센트레빌 324동옆  사거리,교통단속,1,200,360도 전방면,30,2016-03,02-351-7801,37.634050,126.923900,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 진관4로 77 702동 앞,서울특별시 은평구 진관동 8-23 702동 앞,교통단속,1,200,360도 전방면,30,2016-07,02-351-7801,37.646790,126.928840,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 연서로44길 5,서울특별시 은평구 진관동 연서로 2지구 진입4거리(방)(주),교통단속,1,200,360도 전방면,30,2011-12,02-351-7801,37.629510,126.930080,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 백련산로 38,서울특별시 은평구 응암2동 648,교통단속,1,200,360도 전방면,30,2017-12,02-351-7801,37.588973,126.922715,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 진관4로 107,서울특별시 은평구 진관동 푸르지오 616동,교통단속,1,41,360도 전방면,30,2008-12,02-351-7801,37.649990,126.931300,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 진관4로 87,서울특별시 은평구 진관동 푸르지오 622동,교통단속,1,200,360도 전방면,30,2017-06,02-351-7801,37.647994,126.929987,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 진관4로 87,서울특별시 은평구 진관동 푸르지오 627동,교통단속,1,41,360도 전방면,30,2008-12,02-351-7801,37.648080,126.927540,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 진관4로 47,서울특별시 은평구 진관동 푸르지오 708동,교통단속,1,200,360도 전방면,30,2017-06,02-351-7801,37.645740,126.927400,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 연서로27길 12,서울특별시 은평구 갈현동 454-28,다목적,1,200,360도 전방면,30,2014-12,02-351-7801,37.618011,126.918133,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 연서로27길 12,서울특별시 은평구 갈현동 454-28,다목적,2,200,180도,30,2014-12,02-351-6383,37.618011,126.918133,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 연서로27길 9-1,서울특별시 은평구 갈현동 481-1 앞,다목적,2,200,180도,30,2014-12,02-351-6383,37.617838,126.918267,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 갈현로 247,서울특별시 은평구 갈현동 503-12,다목적,1,200,360도 전방면,30,2014-12,02-351-7801,37.619060,126.915340,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 갈현로 247,서울특별시 은평구 갈현동 503-12,다목적,6,200,180도,30,2014-12,02-351-6383,37.619060,126.915340,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 갈현로15길 53,서울특별시 은평구 구산동 168-2 (구산동 162-1 경향파크APT 입구 전주),다목적,3,200,360도 전방면,30,2014-12,02-351-6383,37.609850,126.906529,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 갈현로 170-3,서울특별시 은평구 구산동 200-6,다목적,5,200,360도 전방면,30,2014-12,02-351-6383,37.612978,126.912054,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 연서로13길 5,서울특별시 은평구 구산동 21-3,다목적,4,200,360도 전방면,30,2014-12,02-351-6383,37.609424,126.915182,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 갈현로17가길 3,서울특별시 은평구 구산동 27-3,다목적,4,200,360도 전방면,30,2014-12,02-351-6383,37.611839,126.910608,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 갈현로17가길 3,서울특별시 은평구 구산동 27-3,다목적,2,200,180도,30,2014-12,02-351-6383,37.612014,126.910653,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 연서로13길 19-1,서울특별시 은평구 구산동19-9,다목적,1,200,360도 전방면,30,2014-12,02-351-7801,37.610092,126.916544,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 연서로13길 19-1,서울특별시 은평구 구산동19-9,다목적,3,200,180도,30,2014-12,02-351-6383,37.610092,126.916544,2018-02-20
